pvalue,features
5.919593563053553e-18,DVG_1800_2501
5.919593563053553e-18,DVG_1800_7277
5.919593563053553e-18,DVG_1809_1816
3.954917929972006e-17,DVG_1809_1874
5.919593563053553e-18,DVG_1809_3767
5.919593563053553e-18,DVG_1814_6983
3.4653722999608474e-15,DVG_1815_1885
1.8367681821104928e-16,DVG_1824_1892
5.919593563053553e-18,DVG_1826_1831
5.919593563053553e-18,DVG_1826_1866
1.6730409485709728e-17,DVG_1826_1895
5.919593563053553e-18,DVG_1826_1901
1.8248599246289965e-12,DVG_1826_1912
5.919593563053553e-18,DVG_1826_1952
2.2538223237456847e-17,DVG_1826_1955
5.919593563053553e-18,DVG_1826_2708
5.919593563053553e-18,DVG_1826_5628
5.919593563053553e-18,DVG_1829_1880
2.3921060772131146e-17,DVG_1829_1882
5.919593563053553e-18,DVG_1831_1885
5.919593563053553e-18,DVG_1831_2012
5.919593563053553e-18,DVG_1836_8997
5.919593563053553e-18,DVG_1838_1846
5.919593563053553e-18,DVG_1838_1895
9.494745677331135e-17,DVG_1838_1906
2.862923716116252e-17,DVG_1840_1846
5.919593563053553e-18,DVG_1840_1901
5.919593563053553e-18,DVG_1840_1914
5.919593563053553e-18,DVG_1840_1918
8.614668518966566e-17,DVG_1850_1912
5.919593563053553e-18,DVG_1850_1914
2.2322844527716823e-12,DVG_1850_1918
5.919593563053553e-18,DVG_1857_1906
2.3898943616912703e-17,DVG_1857_1918
6.33133569968744e-16,DVG_1860_1866
2.137507971186961e-13,DVG_1860_1912
1.3771040149764489e-17,DVG_1860_1914
3.954917929972006e-17,DVG_1872_1897
5.919593563053553e-18,DVG_1872_2239
5.919593563053553e-18,DVG_1872_5905
5.919593563053553e-18,DVG_1872_6604
1.1214515216758086e-17,DVG_1885_1892
5.919593563053553e-18,DVG_1885_7262
5.919593563053553e-18,DVG_1885_7418
5.919593563053553e-18,DVG_1893_10293
5.919593563053553e-18,DVG_1896_1912
5.919593563053553e-18,DVG_1896_1914
2.0582902272640723e-17,DVG_1899_1972
5.919593563053553e-18,DVG_1899_2067
5.919593563053553e-18,DVG_1905_1912
1.6997251333874435e-17,DVG_1912_7562
5.919593563053553e-18,DVG_1933_8433
5.919593563053553e-18,DVG_1933_9168
5.919593563053553e-18,DVG_1942_8431
5.919593563053553e-18,DVG_1942_9688
5.919593563053553e-18,DVG_194_2354
5.919593563053553e-18,DVG_1950_10001
5.919593563053553e-18,DVG_1950_1994
5.919593563053553e-18,DVG_1953_2034
5.919593563053553e-18,DVG_1957_1972
5.919593563053553e-18,DVG_1972_2022
5.919593563053553e-18,DVG_1972_2458
5.919593563053553e-18,DVG_1972_8738
5.919593563053553e-18,DVG_1972_9639
5.919593563053553e-18,DVG_1974_1991
5.919593563053553e-18,DVG_1974_2848
5.919593563053553e-18,DVG_1977_1986
5.919593563053553e-18,DVG_1977_2001
5.919593563053553e-18,DVG_1981_10133
6.1733609944562465e-18,DVG_1981_10308
9.79318069637557e-18,DVG_1981_2006
5.919593563053553e-18,DVG_1981_5009
5.919593563053553e-18,DVG_1981_6088
5.919593563053553e-18,DVG_1981_9115
5.919593563053553e-18,DVG_1984_5587
5.919593563053553e-18,DVG_1985_2001
5.919593563053553e-18,DVG_1985_4018
9.507690723045345e-16,DVG_1989_2022
5.919593563053553e-18,DVG_1989_3920
5.919593563053553e-18,DVG_1995_2006
5.919593563053553e-18,DVG_1995_2182
5.919593563053553e-18,DVG_1995_4027
5.919593563053553e-18,DVG_1995_6225
5.919593563053553e-18,DVG_1995_6878
5.919593563053553e-18,DVG_1995_9314
3.1948937952464435e-17,DVG_2004_2012
5.919593563053553e-18,DVG_2004_4497
5.919593563053553e-18,DVG_2004_5953
5.919593563053553e-18,DVG_2004_6553
5.919593563053553e-18,DVG_2004_8053
5.919593563053553e-18,DVG_2004_9120
4.166359455872647e-16,DVG_2007_2014
9.194678300065889e-18,DVG_2007_2029
5.919593563053553e-18,DVG_2007_2083
5.919593563053553e-18,DVG_2007_2509
1.4259281851962688e-17,DVG_2007_6103
5.919593563053553e-18,DVG_2007_9448
2.0582902272640723e-17,DVG_2023_2044
5.919593563053553e-18,DVG_2023_2715
5.919593563053553e-18,DVG_2023_2845
5.919593563053553e-18,DVG_2023_5389
5.919593563053553e-18,DVG_2023_5896
5.919593563053553e-18,DVG_2023_7675
5.919593563053553e-18,DVG_2028_10157
5.919593563053553e-18,DVG_2028_2036
5.919593563053553e-18,DVG_2028_2123
5.919593563053553e-18,DVG_2028_2335
5.919593563053553e-18,DVG_2028_5934
5.919593563053553e-18,DVG_2028_7028
5.919593563053553e-18,DVG_2028_7703
5.919593563053553e-18,DVG_2028_7916
5.919593563053553e-18,DVG_2028_8268
1.8254786517037797e-13,DVG_2034_2150
5.919593563053553e-18,DVG_2034_5887
5.919593563053553e-18,DVG_2034_6018
5.919593563053553e-18,DVG_2034_7134
5.919593563053553e-18,DVG_2040_10254
5.919593563053553e-18,DVG_2040_2156
5.919593563053553e-18,DVG_2047_10139
7.055279870454664e-18,DVG_2047_2086
5.919593563053553e-18,DVG_2047_2092
3.697872547237888e-17,DVG_2047_2354
5.919593563053553e-18,DVG_2047_3220
5.919593563053553e-18,DVG_2047_4720
1.983197613203651e-17,DVG_2047_5097
2.2599616582520533e-17,DVG_2047_5953
5.919593563053553e-18,DVG_2047_7551
5.919593563053553e-18,DVG_2047_7722
9.530211707838836e-18,DVG_2047_7906
5.919593563053553e-18,DVG_2047_8047
5.919593563053553e-18,DVG_2062_2080
5.919593563053553e-18,DVG_2062_9010
5.919593563053553e-18,DVG_2063_2189
5.919593563053553e-18,DVG_2063_6144
5.919593563053553e-18,DVG_2067_2150
5.919593563053553e-18,DVG_2067_5471
5.919593563053553e-18,DVG_2067_7494
5.919593563053553e-18,DVG_206_213
5.919593563053553e-18,DVG_206_324
1.1433452554108009e-17,DVG_206_365
1.5633553104213388e-17,DVG_2070_2697
5.919593563053553e-18,DVG_2079_2089
5.919593563053553e-18,DVG_2079_2129
5.919593563053553e-18,DVG_2079_2544
5.919593563053553e-18,DVG_2094_7899
5.919593563053553e-18,DVG_2099_2156
5.919593563053553e-18,DVG_2099_2565
5.919593563053553e-18,DVG_2104_2119
5.919593563053553e-18,DVG_2104_2123
5.919593563053553e-18,DVG_2104_2161
5.919593563053553e-18,DVG_2104_2800
5.919593563053553e-18,DVG_2105_2327
5.919593563053553e-18,DVG_2105_2690
5.919593563053553e-18,DVG_2108_2119
1.1214515216758086e-17,DVG_2122_2145
5.919593563053553e-18,DVG_2122_2168
5.919593563053553e-18,DVG_2125_2147
7.812049347254851e-15,DVG_2125_2150
5.919593563053553e-18,DVG_2127_2147
9.843975376250613e-18,DVG_2127_2150
5.919593563053553e-18,DVG_2127_2354
7.016109559727828e-18,DVG_2131_2145
2.9896044813999476e-14,DVG_2136_2147
1.5633553104213388e-17,DVG_2136_2150
5.919593563053553e-18,DVG_2136_7581
2.391426796494086e-17,DVG_2138_2161
9.976934733551162e-18,DVG_2138_2166
5.919593563053553e-18,DVG_2160_2168
5.919593563053553e-18,DVG_2175_9120
5.919593563053553e-18,DVG_2182_2191
5.919593563053553e-18,DVG_2191_2433
7.666327784242692e-17,DVG_2191_2469
5.919593563053553e-18,DVG_2191_2501
5.919593563053553e-18,DVG_2191_7625
5.919593563053553e-18,DVG_2197_2393
5.919593563053553e-18,DVG_2204_2225
5.919593563053553e-18,DVG_2207_2261
5.919593563053553e-18,DVG_2207_2354
5.919593563053553e-18,DVG_2217_2335
5.919593563053553e-18,DVG_2217_8956
5.919593563053553e-18,DVG_2219_2300
5.919593563053553e-18,DVG_2219_2339
5.919593563053553e-18,DVG_2219_2477
5.919593563053553e-18,DVG_2219_7508
3.1159284869941713e-16,DVG_2225_2327
5.919593563053553e-18,DVG_2225_2347
5.919593563053553e-18,DVG_2225_2354
5.919593563053553e-18,DVG_2229_2327
5.919593563053553e-18,DVG_2238_2351
5.919593563053553e-18,DVG_2250_2314
5.919593563053553e-18,DVG_2250_2351
5.919593563053553e-18,DVG_2259_9528
5.919593563053553e-18,DVG_2264_6818
5.919593563053553e-18,DVG_2266_2327
5.919593563053553e-18,DVG_2271_2317
5.919593563053553e-18,DVG_2271_2692
5.919593563053553e-18,DVG_2272_2349
1.1214515216758086e-17,DVG_2274_2418
5.919593563053553e-18,DVG_2276_2349
5.919593563053553e-18,DVG_2276_3360
2.273175537665343e-17,DVG_2276_9545
5.919593563053553e-18,DVG_2281_2312
7.637064781148526e-17,DVG_2281_2317
5.919593563053553e-18,DVG_2281_4133
5.919593563053553e-18,DVG_2286_9122
1.0022461761849345e-16,DVG_2291_2327
5.919593563053553e-18,DVG_2291_2501
5.919593563053553e-18,DVG_2296_3929
1.6300808271496638e-17,DVG_2298_2327
5.919593563053553e-18,DVG_2307_2354
2.3322622068728632e-17,DVG_2310_2327
5.919593563053553e-18,DVG_2310_2359
5.919593563053553e-18,DVG_2310_2747
5.919593563053553e-18,DVG_2310_2840
5.919593563053553e-18,DVG_2310_3848
5.919593563053553e-18,DVG_2310_8007
5.919593563053553e-18,DVG_2316_2329
5.919593563053553e-18,DVG_2316_2333
5.919593563053553e-18,DVG_2316_2343
5.919593563053553e-18,DVG_2316_2351
5.919593563053553e-18,DVG_2316_2380
5.919593563053553e-18,DVG_2316_2407
5.919593563053553e-18,DVG_2316_2426
5.919593563053553e-18,DVG_2316_4402
5.919593563053553e-18,DVG_2316_8379
8.146087907312017e-18,DVG_2319_2324
7.651855763117709e-18,DVG_2319_2339
5.919593563053553e-18,DVG_2319_2343
7.786151844288143e-18,DVG_2319_2493
5.919593563053553e-18,DVG_2319_4405
5.919593563053553e-18,DVG_2319_8165
1.8174430195397676e-15,DVG_231_384
2.731811618559657e-17,DVG_2322_2327
6.714473599866998e-18,DVG_2322_2451
5.919593563053553e-18,DVG_2322_2994
5.919593563053553e-18,DVG_2322_4408
5.919593563053553e-18,DVG_2322_8506
2.848661798866858e-17,DVG_2327_2347
5.919593563053553e-18,DVG_2327_2354
5.919593563053553e-18,DVG_2327_2499
8.360596354226209e-17,DVG_2327_2501
5.919593563053553e-18,DVG_2327_2603
5.9395439186574135e-18,DVG_2327_2652
2.2599616582520533e-17,DVG_2327_2697
5.919593563053553e-18,DVG_2331_2354
5.919593563053553e-18,DVG_2341_2354
5.919593563053553e-18,DVG_2341_2497
5.919593563053553e-18,DVG_2347_9431
1.0913648121276624e-17,DVG_2354_2359
5.919593563053553e-18,DVG_2354_5207
2.0582902272640723e-17,DVG_2354_5887
2.0582902272640723e-17,DVG_2358_2486
5.919593563053553e-18,DVG_2360_2377
5.919593563053553e-18,DVG_2360_2972
5.919593563053553e-18,DVG_2362_2371
5.919593563053553e-18,DVG_2362_2469
1.394844723009996e-17,DVG_2364_2464
5.919593563053553e-18,DVG_2364_7011
5.919593563053553e-18,DVG_2366_2407
9.069178457529344e-18,DVG_2366_2670
5.919593563053553e-18,DVG_2370_2644
5.919593563053553e-18,DVG_2373_2380
5.919593563053553e-18,DVG_2373_2418
5.919593563053553e-18,DVG_2373_2464
5.919593563053553e-18,DVG_2375_2636
5.919593563053553e-18,DVG_2375_3045
5.919593563053553e-18,DVG_2379_2493
5.919593563053553e-18,DVG_2385_2407
5.919593563053553e-18,DVG_2385_2411
5.919593563053553e-18,DVG_2385_2418
5.919593563053553e-18,DVG_2385_2471
5.919593563053553e-18,DVG_2385_2483
5.919593563053553e-18,DVG_2385_2509
5.919593563053553e-18,DVG_2385_5113
5.919593563053553e-18,DVG_2385_7873
5.919593563053553e-18,DVG_2385_8869
9.706242869178278e-15,DVG_2388_2407
4.230055108273012e-12,DVG_2388_2424
5.919593563053553e-18,DVG_2388_2426
5.919593563053553e-18,DVG_2388_2454
5.919593563053553e-18,DVG_2388_2488
5.919593563053553e-18,DVG_2388_2509
7.468913520995276e-17,DVG_2388_2515
5.919593563053553e-18,DVG_2388_2521
5.919593563053553e-18,DVG_2388_2530
2.3801602656788688e-17,DVG_2388_2692
5.919593563053553e-18,DVG_2388_2842
5.919593563053553e-18,DVG_2388_6225
5.919593563053553e-18,DVG_2388_8413
5.919593563053553e-18,DVG_2388_8942
5.919593563053553e-18,DVG_2393_2486
7.347807331000367e-18,DVG_2393_2490
5.919593563053553e-18,DVG_2393_2507
2.381686413909029e-17,DVG_2393_2652
5.919593563053553e-18,DVG_2393_2697
2.2451271665826498e-17,DVG_2396_2407
5.919593563053553e-18,DVG_2396_2773
5.919593563053553e-18,DVG_2396_6066
5.919593563053553e-18,DVG_2398_2458
1.28428781552116e-17,DVG_2398_2490
5.919593563053553e-18,DVG_2398_2499
5.919593563053553e-18,DVG_2398_2512
8.30922751174438e-16,DVG_2406_2411
9.021064339147339e-17,DVG_2406_2418
5.919593563053553e-18,DVG_2406_9530
5.019582427261253e-17,DVG_2409_2501
5.919593563053553e-18,DVG_2409_2507
5.919593563053553e-18,DVG_2409_5024
2.3896424024766867e-17,DVG_240_355
5.919593563053553e-18,DVG_2412_2418
5.919593563053553e-18,DVG_2412_2503
2.302840385101087e-17,DVG_2412_2621
5.919593563053553e-18,DVG_2412_6066
1.319208949072148e-16,DVG_2418_2426
5.919593563053553e-18,DVG_2418_2471
5.919593563053553e-18,DVG_2418_2488
1.1214515216758086e-17,DVG_2418_2509
7.3399798862999e-17,DVG_2418_2715
5.919593563053553e-18,DVG_2418_4765
5.919593563053553e-18,DVG_2425_7444
5.919593563053553e-18,DVG_2428_2441
2.3737952763013958e-17,DVG_2428_2515
5.919593563053553e-18,DVG_2428_6044
5.919593563053553e-18,DVG_2431_6100
1.8301756188028942e-16,DVG_2433_2464
5.919593563053553e-18,DVG_2433_4203
7.742719568173189e-17,DVG_2436_2441
5.919593563053553e-18,DVG_2436_2454
5.919593563053553e-18,DVG_2436_2670
5.919593563053553e-18,DVG_2436_9561
5.919593563053553e-18,DVG_2440_2464
5.919593563053553e-18,DVG_2440_2471
5.919593563053553e-18,DVG_2440_6236
5.919593563053553e-18,DVG_2440_8930
5.919593563053553e-18,DVG_2457_2490
5.919593563053553e-18,DVG_2457_2644
5.919593563053553e-18,DVG_2457_3986
5.919593563053553e-18,DVG_2462_2490
1.6416957532039986e-15,DVG_2462_2497
2.1458418357107675e-17,DVG_2462_2507
5.919593563053553e-18,DVG_2462_2603
5.919593563053553e-18,DVG_2462_2629
5.919593563053553e-18,DVG_2462_8915
1.5633553104213388e-17,DVG_2464_2471
5.602897952960582e-17,DVG_2464_2483
5.919593563053553e-18,DVG_2464_2509
1.3204894577476045e-17,DVG_2464_2616
5.919593563053553e-18,DVG_2464_2621
5.919593563053553e-18,DVG_2464_2808
9.102407295352334e-17,DVG_2467_2488
7.600261199590326e-17,DVG_2467_2606
5.919593563053553e-18,DVG_246_283
7.474064043797399e-18,DVG_2470_5449
2.1661103415218278e-16,DVG_2475_2490
5.919593563053553e-18,DVG_2475_2497
5.919593563053553e-18,DVG_2475_2616
5.919593563053553e-18,DVG_2475_2652
5.919593563053553e-18,DVG_2475_2670
7.764134281615452e-17,DVG_2481_2486
5.919593563053553e-18,DVG_2481_2490
5.919593563053553e-18,DVG_2481_2497
5.919593563053553e-18,DVG_2481_2499
5.919593563053553e-18,DVG_2481_2501
2.2937539715083146e-17,DVG_2481_2603
5.919593563053553e-18,DVG_2481_2697
1.84705050034567e-16,DVG_2491_2497
3.7877807270752975e-16,DVG_2491_2512
5.919593563053553e-18,DVG_2491_2603
2.349308083191866e-16,DVG_2491_2629
5.919593563053553e-18,DVG_2491_2644
7.226276301042851e-18,DVG_2491_3037
6.968319696145945e-17,DVG_2493_2509
7.590436279146666e-17,DVG_2493_2606
4.203015177241991e-15,DVG_2493_2613
1.0476317367460368e-15,DVG_2493_2616
2.1892325873589716e-17,DVG_2493_2621
5.919593563053553e-18,DVG_2493_2667
5.919593563053553e-18,DVG_2493_2848
5.919593563053553e-18,DVG_249_324
6.500515476214338e-18,DVG_2501_2507
4.0676766764461726e-16,DVG_2501_2629
7.280576572353895e-18,DVG_2501_2636
5.919593563053553e-18,DVG_2501_2638
5.919593563053553e-18,DVG_2501_2652
5.919593563053553e-18,DVG_2501_2725
5.919593563053553e-18,DVG_2501_2747
5.919593563053553e-18,DVG_2501_2771
5.919593563053553e-18,DVG_2501_2856
5.347804716472089e-17,DVG_2501_3047
5.919593563053553e-18,DVG_2501_4265
5.919593563053553e-18,DVG_2513_2527
7.590436279146666e-17,DVG_2513_2629
5.919593563053553e-18,DVG_2513_4516
5.919593563053553e-18,DVG_2519_2652
5.919593563053553e-18,DVG_2519_3249
2.0811839065543555e-16,DVG_2531_2629
5.919593563053553e-18,DVG_2536_2549
2.3411380202816797e-17,DVG_2536_2571
1.3500176284763753e-15,DVG_2536_2629
2.2585489992019352e-17,DVG_2536_2636
1.5524213062123678e-17,DVG_2536_2652
5.919593563053553e-18,DVG_2536_2816
2.0582902272640723e-17,DVG_2536_3110
5.919593563053553e-18,DVG_2536_9545
5.919593563053553e-18,DVG_2543_2565
3.8292895766554944e-16,DVG_2543_2606
5.919593563053553e-18,DVG_2543_6151
5.919593563053553e-18,DVG_2544_2580
1.2446439346292144e-14,DVG_2544_2636
5.919593563053553e-18,DVG_2544_2811
8.056649830760334e-18,DVG_2544_2856
1.0178197702752664e-17,DVG_2547_2565
5.919593563053553e-18,DVG_2547_2575
2.137333455930047e-16,DVG_2547_2578
5.79329296005322e-16,DVG_2547_2845
5.919593563053553e-18,DVG_2553_2565
5.919593563053553e-18,DVG_2553_2613
5.919593563053553e-18,DVG_2554_2567
5.919593563053553e-18,DVG_2554_2816
5.919593563053553e-18,DVG_2556_2571
1.211250232430953e-16,DVG_2556_2603
5.919593563053553e-18,DVG_2565_2575
5.511668375255676e-15,DVG_2565_2578
1.0409085397821479e-14,DVG_2565_2606
1.28428781552116e-17,DVG_2565_2613
2.0632417634980393e-16,DVG_2565_2704
6.716357917302394e-18,DVG_2565_2715
5.919593563053553e-18,DVG_2565_2719
5.919593563053553e-18,DVG_2565_4566
5.919593563053553e-18,DVG_2565_7221
5.919593563053553e-18,DVG_2565_8316
5.919593563053553e-18,DVG_2565_8674
1.9110732540533148e-17,DVG_2565_9100
5.919593563053553e-18,DVG_2565_9148
5.919593563053553e-18,DVG_2565_9887
7.362766396070021e-17,DVG_2566_2571
2.2105329844405796e-17,DVG_2566_2586
1.782143556737655e-16,DVG_2566_2608
5.919593563053553e-18,DVG_2566_2629
5.919593563053553e-18,DVG_2578_2606
5.919593563053553e-18,DVG_2578_2613
5.5215338209319063e-17,DVG_2578_2695
6.564913141262816e-18,DVG_2578_2715
1.9914095314528323e-17,DVG_2578_2884
5.919593563053553e-18,DVG_2578_4323
5.919593563053553e-18,DVG_2578_4651
5.919593563053553e-18,DVG_2578_5894
5.919593563053553e-18,DVG_2578_6181
2.6112981861917038e-17,DVG_2578_7699
5.919593563053553e-18,DVG_2578_8316
6.729609267997432e-17,DVG_2578_9115
5.919593563053553e-18,DVG_2578_9268
2.4047546613957855e-17,DVG_2580_2608
5.6250075669388166e-14,DVG_2580_2629
8.30742915491824e-17,DVG_2580_2652
2.1228194140299466e-16,DVG_2580_2697
5.919593563053553e-18,DVG_2580_2725
5.919593563053553e-18,DVG_2580_2840
5.919593563053553e-18,DVG_2580_4908
5.919593563053553e-18,DVG_2580_6116
5.919593563053553e-18,DVG_2580_7899
1.0041589955378516e-11,DVG_2584_2599
6.101882944605723e-16,DVG_2584_2606
5.919593563053553e-18,DVG_2584_2613
5.919593563053553e-18,DVG_2584_2692
5.919593563053553e-18,DVG_2584_2704
1.9151214759711493e-17,DVG_2584_2800
5.919593563053553e-18,DVG_2584_5678
5.919593563053553e-18,DVG_2584_7565
5.919593563053553e-18,DVG_2584_7867
5.919593563053553e-18,DVG_2584_7903
1.4471024537780747e-16,DVG_2589_2629
5.919593563053553e-18,DVG_2589_2638
5.919593563053553e-18,DVG_2589_2644
5.919593563053553e-18,DVG_2589_2697
1.275002961299436e-16,DVG_2593_2599
1.5633553104213388e-17,DVG_2593_2613
5.919593563053553e-18,DVG_2593_7590
3.3387849200595867e-15,DVG_2594_2629
5.919593563053553e-18,DVG_2594_2636
5.919593563053553e-18,DVG_2594_2816
5.919593563053553e-18,DVG_2598_2606
3.5849929691522675e-09,DVG_2598_2613
7.489581786652771e-17,DVG_2598_2621
3.690303339060237e-14,DVG_2598_2633
5.919593563053553e-18,DVG_2598_2649
5.919593563053553e-18,DVG_2607_3033
5.919593563053553e-18,DVG_2607_4325
5.919593563053553e-18,DVG_2607_7594
8.360961425426475e-15,DVG_2614_2629
5.919593563053553e-18,DVG_2614_2636
7.474064043797399e-18,DVG_2614_2652
5.919593563053553e-18,DVG_2616_2681
5.919593563053553e-18,DVG_2616_2690
5.919593563053553e-18,DVG_2616_2791
5.919593563053553e-18,DVG_2616_8928
5.919593563053553e-18,DVG_2616_9230
5.919593563053553e-18,DVG_2616_9545
6.053945114955865e-16,DVG_2619_2636
5.919593563053553e-18,DVG_2619_2652
5.919593563053553e-18,DVG_2619_3045
5.919593563053553e-18,DVG_2621_2649
5.919593563053553e-18,DVG_2621_2667
3.41899089335157e-15,DVG_2621_2670
5.919593563053553e-18,DVG_2621_3012
5.919593563053553e-18,DVG_2621_8933
3.373788146323287e-17,DVG_2631_2636
1.0008919160860627e-16,DVG_2631_2638
5.919593563053553e-18,DVG_2631_2652
2.0582902272640723e-17,DVG_2631_2681
5.919593563053553e-18,DVG_2643_2681
5.919593563053553e-18,DVG_2643_2697
5.919593563053553e-18,DVG_2643_2832
5.919593563053553e-18,DVG_2647_2652
5.919593563053553e-18,DVG_2647_7722
1.1214515216758086e-17,DVG_264_281
5.919593563053553e-18,DVG_2652_2697
5.919593563053553e-18,DVG_2652_2811
2.839866883721949e-17,DVG_2652_2814
5.919593563053553e-18,DVG_2652_2816
8.500585257808355e-18,DVG_2652_2858
1.5633553104213388e-17,DVG_2652_9197
5.919593563053553e-18,DVG_2655_2743
5.919593563053553e-18,DVG_2655_3894
5.919593563053553e-18,DVG_2657_2840
5.919593563053553e-18,DVG_2670_2676
6.597129758170225e-18,DVG_2670_2719
1.887974394266449e-15,DVG_2670_2751
5.919593563053553e-18,DVG_2670_2773
1.814770571034176e-17,DVG_2670_2825
5.919593563053553e-18,DVG_2670_3141
5.919593563053553e-18,DVG_2670_4175
5.919593563053553e-18,DVG_2670_4633
5.919593563053553e-18,DVG_2670_5931
5.919593563053553e-18,DVG_2670_9151
5.919593563053553e-18,DVG_2675_2687
5.919593563053553e-18,DVG_2675_2704
2.0582902272640723e-17,DVG_2675_2825
5.919593563053553e-18,DVG_2675_2842
5.919593563053553e-18,DVG_2675_5999
5.919593563053553e-18,DVG_2680_2690
5.919593563053553e-18,DVG_2680_2783
5.919593563053553e-18,DVG_2680_2791
2.2183030228065352e-17,DVG_2682_2690
1.5633553104213388e-17,DVG_2682_2803
2.2599616582520533e-17,DVG_2682_2840
5.919593563053553e-18,DVG_2682_8438
5.919593563053553e-18,DVG_2685_10130
4.389550718415134e-17,DVG_2685_2690
1.6484630964663072e-17,DVG_2685_2697
5.919593563053553e-18,DVG_2685_2760
5.919593563053553e-18,DVG_2685_2840
5.919593563053553e-18,DVG_2697_10047
6.16311718975039e-18,DVG_2697_2743
7.112630525784452e-14,DVG_2697_2840
5.919593563053553e-18,DVG_2697_3894
5.919593563053553e-18,DVG_2697_6144
5.919593563053553e-18,DVG_2697_9197
2.0582902272640723e-17,DVG_2706_2991
6.0241409206741305e-18,DVG_2709_2771
8.909988375824126e-18,DVG_2709_2840
5.919593563053553e-18,DVG_2709_2856
5.919593563053553e-18,DVG_2709_4057
5.919593563053553e-18,DVG_2711_8392
2.3392196230050467e-17,DVG_2715_2845
5.919593563053553e-18,DVG_2715_3232
5.919593563053553e-18,DVG_2715_4323
5.919593563053553e-18,DVG_2726_2840
5.919593563053553e-18,DVG_2730_2743
5.919593563053553e-18,DVG_2730_2747
5.919593563053553e-18,DVG_2730_2816
5.919593563053553e-18,DVG_2730_2843
5.919593563053553e-18,DVG_2735_2782
5.919593563053553e-18,DVG_2735_9496
5.919593563053553e-18,DVG_2737_2832
5.919593563053553e-18,DVG_2737_2919
5.919593563053553e-18,DVG_2737_3826
5.919593563053553e-18,DVG_2737_5097
5.919593563053553e-18,DVG_2746_2752
5.919593563053553e-18,DVG_2746_2798
2.389022017017272e-17,DVG_2746_6052
5.919593563053553e-18,DVG_2750_9070
